section_id;hierarchy5;hierarchy6;hierarchy7;hierarchy9;hierarchy8;hierarchy109;hierarchy54;dd200;dd199;dd197;dd201
26;"{""lg-eng"":[""Bhutan""],""lg-spa"":[""Bután""],""lg-cat"":[""Bhutan""]}";"{""lg-nolan"":[""BT""]}";"{""lg-nolan"":[""BTN""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
27;"{""lg-eng"":[""Bolivia""],""lg-spa"":[""Bolivia""],""lg-cat"":[""Bolívia""]}";"{""lg-nolan"":[""BO""]}";"{""lg-nolan"":[""BOL""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""17344"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
28;"{""lg-eng"":[""Bosnia and Herzegovina""],""lg-spa"":[""Bosnia y Herzegovina""],""lg-cat"":[""Bòsnia i Hercegovina""]}";"{""lg-nolan"":[""BA""]}";"{""lg-nolan"":[""BIH""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747593,""year"":2016,""month"":9,""minute"":53,""second"":13}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
29;"{""lg-eng"":[""Botswana""],""lg-spa"":[""Botsuana""],""lg-cat"":[""Botswana""]}";"{""lg-nolan"":[""BW""]}";"{""lg-nolan"":[""BWA""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
30;"{""lg-eng"":[""Bouvet Island""],""lg-spa"":[""Isla Bouvet""]}";"{""lg-nolan"":[""BV""]}";"{""lg-nolan"":[""BVT""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
31;"{""lg-eng"":[""Brazil""],""lg-spa"":[""Brasil""],""lg-cat"":[""Brasil""]}";"{""lg-nolan"":[""BR""]}";"{""lg-nolan"":[""BRA""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""14895"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
32;"{""lg-eng"":[""British Indian Ocean Territory""],""lg-spa"":[""Territorio Británico del Océano Índico""]}";"{""lg-nolan"":[""IO""]}";"{""lg-nolan"":[""IOT""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747597,""year"":2016,""month"":9,""minute"":53,""second"":17}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985657,""year"":2021,""month"":11,""minute"":7,""second"":37}}]}"
33;"{""lg-eng"":[""British Virgin Islands""],""lg-spa"":[""Islas Vírgenes Británicas""]}";"{""lg-nolan"":[""VG""]}";"{""lg-nolan"":[""VGB""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747602,""year"":2016,""month"":9,""minute"":53,""second"":22}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985661,""year"":2021,""month"":11,""minute"":7,""second"":41}}]}"
34;"{""lg-eng"":[""Brunei""],""lg-spa"":[""Brunéi""],""lg-cat"":[""Brunei""]}";"{""lg-nolan"":[""BN""]}";"{""lg-nolan"":[""BRN""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
35;"{""lg-eng"":[""Bulgaria""],""lg-spa"":[""Bulgaria""],""lg-cat"":[""Bulgària""]}";"{""lg-nolan"":[""BG""]}";"{""lg-nolan"":[""BGR""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747593,""year"":2016,""month"":9,""minute"":53,""second"":13}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
36;"{""lg-eng"":[""Burkina Faso""],""lg-spa"":[""Burkina Faso""],""lg-cat"":[""Burkina Faso""]}";"{""lg-nolan"":[""BF""]}";"{""lg-nolan"":[""BFA""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747593,""year"":2016,""month"":9,""minute"":53,""second"":13}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
37;"{""lg-eng"":[""Burundi""],""lg-spa"":[""Burundi""],""lg-cat"":[""Burundi""]}";"{""lg-nolan"":[""BI""]}";"{""lg-nolan"":[""BDI""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747593,""year"":2016,""month"":9,""minute"":53,""second"":13}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
38;"{""lg-eng"":[""Cambodia""],""lg-spa"":[""Camboya""],""lg-cat"":[""Cambodja""]}";"{""lg-nolan"":[""KH""]}";"{""lg-nolan"":[""KHM""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747597,""year"":2016,""month"":9,""minute"":53,""second"":17}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985658,""year"":2021,""month"":11,""minute"":7,""second"":38}}]}"
39;"{""lg-eng"":[""Cameroon""],""lg-spa"":[""Camerún""],""lg-cat"":[""Camerún""]}";"{""lg-nolan"":[""CM""]}";"{""lg-nolan"":[""CMR""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985656,""year"":2021,""month"":11,""minute"":7,""second"":36}}]}"
40;"{""lg-eng"":[""Canada""],""lg-spa"":[""Canadá""],""lg-cat"":[""Canadà""]}";"{""lg-nolan"":[""CA""]}";"{""lg-nolan"":[""CAN""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
41;"{""lg-eng"":[""Cape Verde""],""lg-spa"":[""Cabo Verde""]}";"{""lg-nolan"":[""CV""]}";"{""lg-nolan"":[""CPV""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747595,""year"":2016,""month"":9,""minute"":53,""second"":15}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985656,""year"":2021,""month"":11,""minute"":7,""second"":36}}]}"
42;"{""lg-eng"":[""Cayman Islands""],""lg-spa"":[""Islas Caimán""]}";"{""lg-nolan"":[""KY""]}";"{""lg-nolan"":[""CYM""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747598,""year"":2016,""month"":9,""minute"":53,""second"":18}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985658,""year"":2021,""month"":11,""minute"":7,""second"":38}}]}"
43;"{""lg-eng"":[""Central African Republic""],""lg-spa"":[""República Centroafricana""]}";"{""lg-nolan"":[""CF""]}";"{""lg-nolan"":[""CAF""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
44;"{""lg-eng"":[""Chad""],""lg-spa"":[""Chad""],""lg-cat"":[""Chad""]}";"{""lg-nolan"":[""TD""]}";"{""lg-nolan"":[""TCD""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747601,""year"":2016,""month"":9,""minute"":53,""second"":21}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985660,""year"":2021,""month"":11,""minute"":7,""second"":40}}]}"
45;"{""lg-eng"":[""Chile""],""lg-spa"":[""Chile""],""lg-cat"":[""Xile""]}";"{""lg-nolan"":[""CL""]}";"{""lg-nolan"":[""CHL""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""17344"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985655,""year"":2021,""month"":11,""minute"":7,""second"":35}}]}"
46;"{""lg-eng"":[""China""],""lg-spa"":[""China""],""lg-cat"":[""Xina""]}";"{""lg-nolan"":[""CN""]}";"{""lg-nolan"":[""CHN""]}";"[{""type"":""dd151"",""section_id"":""2"",""section_tipo"":""hierarchy13"",""from_component_tipo"":""hierarchy9""}]";"[{""type"":""dd151"",""section_id"":""5101"",""section_tipo"":""lg1"",""from_component_tipo"":""hierarchy8""}]";"{""lg-nolan"":[""hierarchy20""]}";"[{""type"":""dd675"",""section_id"":""1"",""section_tipo"":""dd153"",""from_component_tipo"":""hierarchy54""}]";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd200""}]";"{""lg-nolan"":[{""start"":{""day"":6,""hour"":9,""time"":64817747594,""year"":2016,""month"":9,""minute"":53,""second"":14}}]}";"[{""type"":""dd151"",""section_id"":""-1"",""section_tipo"":""dd128"",""from_component_tipo"":""dd197""}]";"{""lg-nolan"":[{""start"":{""day"":8,""hour"":11,""time"":64983985656,""year"":2021,""month"":11,""minute"":7,""second"":36}}]}"
